0.008092396	0.039864607	0.010607215	0.038658347	0.039982256	-0.041501977	-0.05730425	-0.03998875	-0.009082305	-0.03538234	0.0019772877	-0.0034612394	-0.044045426	-0.029980918	0.018182814	0.044041492
-0.05849885	-0.059433762	-0.027430018	0.04840242	0.044199932	0.055853955	-0.013861586	-0.08080384	-0.020428173	0.045235895	0.032508023	-0.018050782	-0.03541165	-0.033003893	-0.011344786	-0.0030379076
-0.130898	-0.025245097	0.028552653	0.04150547	0.09437861	-0.18291627	-0.07626754	-0.060864124	-0.119022466	0.03973683	0.08376197	0.046914715	-0.103358895	-0.03148802	-0.060468063	0.061731037
0.28404683	0.15348023	-0.2546956	-0.13467196	-0.19017397	0.28313106	0.20207718	0.11915415	0.30778512	-0.15386783	-0.29821402	-0.22183226	0.30363047	0.17165487	0.18277457	-0.1370538
-0.0034648553	0.0056207827	-0.018882124	0.012681518	0.026315035	-0.08613421	0.051116943	0.07195334	-0.041234504	-0.04930961	0.040095862	0.004516557	0.021361237	-0.017740564	0.0057376185	-0.0688546
-0.017366797	0.040027943	-0.06733855	0.0322095	0.04540359	-0.09037974	0.017261233	0.012033519	-0.035229754	-0.05358817	-0.00244152	-0.032479133	-0.03320939	0.012650781	-0.04859778	-0.01825512
0.22482286	0.302571	-0.25316408	-0.19065338	-0.22386883	-0.17182818	0.24000868	0.2051466	0.1715754	-0.25336328	-0.11966393	-0.1850957	0.123860724	0.24545282	0.2353527	-0.23941435
0.01953225	0.0033721072	-0.02574092	0.031554654	0.03240947	0.10901037	0.003772021	0.02759957	0.024940979	0.053050317	-0.0071659014	0.0146324	0.062215734	0.006150544	-0.023881884	0.016449764
0.26685742	0.19089513	-0.23721217	-0.20607835	-0.22003555	0.2210872	0.28999898	0.23084213	0.31954482	-0.25218618	-0.28548694	-0.21623378	0.3037959	0.1970457	0.18806852	-0.260951
0.0062965057	-0.000492325	-0.00841086	-0.016051352	0.027030138	-0.0036107597	0.007062161	0.0586827	-0.028639546	-0.054183424	-0.062982365	-0.019407444	-0.018955562	-0.0052449703	0.05471546	-0.035322808
0.21926208	0.14755474	-0.19110925	-0.20059383	-0.22311553	0.25147495	0.21427567	0.13738891	0.29721352	-0.13424554	-0.23990187	-0.20754255	0.2326843	0.21805656	0.19259597	-0.14987539
-0.034365986	-0.09637478	0.09478406	0.07681127	0.008235804	0.046737246	-0.08609602	-0.07501608	-0.07440913	0.035520423	0.034753922	0.024204278	-0.054916568	-0.08619235	-0.023908895	0.07713273
0.10534185	0.10125637	-0.18655843	-0.071263865	-0.12029615	0.28241125	0.13989843	0.006607627	0.2629722	-0.09324492	-0.18948896	-0.13984877	0.24260645	0.10429484	0.119922854	-0.09914829
-0.19384013	-0.13988005	0.10361547	0.17461751	0.16127391	-0.236538	-0.20120363	-0.095375255	-0.18580204	0.1766435	0.22687583	0.10264023	-0.24054001	-0.14429358	-0.20036033	0.11491907
0.01061528	0.05958993	-0.006462508	-0.03969015	0.03866899	-0.12436486	-0.006764632	0.064820625	-0.04443487	-0.07067886	0.031286977	0.00082294596	-0.06710663	0.020704366	-0.015266001	0.01569629
0.013110251	0.09202777	-0.036943227	-0.03025306	-0.0120665645	0.07571789	0.094742216	0.0325044	0.037540436	-0.033349	-0.048242133	-0.041355878	0.03800976	0.017101968	0.009158925	-0.061300077
-0.07486601	-0.014340389	0.015155891	-0.007621625	0.07464718	0.03392114	0.014161633	-0.047375295	-0.055868972	-0.019808266	0.016949175	0.06582711	0.033015978	-0.05094731	-0.07628503	0.024651576
0.040567435	-0.020377131	-0.06363564	0.014222754	-0.055354603	0.16322011	0.03767351	-0.06345795	0.05007692	-0.042689662	-0.03883313	-0.045727313	0.10155467	0.01070085	0.06483116	0.037199393
0.07542914	0.062069464	-0.1560625	-0.13692139	-0.10399219	0.10578092	0.105767034	0.076229684	0.10008288	-0.09290075	-0.12972157	-0.10862066	0.17389986	0.11176561	0.048665177	-0.07404552
-0.036191672	-0.020575998	0.00982648	-0.039838508	-0.025724702	-0.02307229	-0.026708763	0.05554976	-0.0022937434	0.0011174663	-0.03145509	0.004010261	0.011136992	0.058751374	-0.026516605	-0.059362005
0.081962004	0.08805111	-0.10205304	-0.07685468	-0.056859247	0.036475748	0.04604101	0.07801161	0.081543624	-0.11722774	-0.05573531	-0.09277682	0.06911436	0.07418096	0.037577923	-0.10797083
-0.013582537	-0.049193766	0.00035819437	0.027995221	0.012122499	-0.19840851	-0.059594512	-0.025493214	-0.09763181	-0.043536708	0.07171869	0.0072903237	-0.088702895	0.008055012	-0.07138453	0.033588868
-0.011082717	-0.02125584	-0.05884762	-0.052606862	0.003349336	0.11256915	0.058033887	-0.019094495	0.036576897	0.028287955	-0.08455778	-0.05982907	0.039533272	0.042439904	0.00056056876	0.029780053
0.17987911	0.19410022	-0.19592412	-0.19725579	-0.12486606	0.11758949	0.15225604	0.21368848	0.20521393	-0.19026525	-0.14882213	-0.12672636	0.16799945	0.14008091	0.18830973	-0.16903564
-0.058967937	-0.05221144	-0.008311649	0.03565327	0.06929654	-0.08179877	-0.014123708	-0.048004188	-0.08115718	0.0023132237	0.07273275	0.057664312	-0.11824806	0.011573884	0.028042288	0.035798676
0.017796222	-0.085521996	0.05662531	0.017389044	0.06310016	0.055649627	0.027840713	-0.06704781	0.0020770764	0.0327329	-0.030225366	0.0048805685	-0.010621061	-0.040269725	-0.019379983	0.051170193
-0.0022552086	0.023492781	-0.053437933	-0.06822952	0.051750924	-0.16831984	0.020987453	0.08049944	-0.08102387	-0.09267417	0.058104385	0.012329317	-0.03154264	0.010727032	-0.009109444	-0.061197165
-0.074608006	5.66722e-05	-0.008989801	-0.014741509	0.0814845	-0.16715868	-0.0859628	-0.016555484	-0.06743423	-0.0019411827	0.043644544	-0.0047001108	-0.098725006	0.03410761	-0.041899633	0.031120537
-0.07610642	-0.09065606	0.0789615	0.101500735	0.057503365	-0.10299244	-0.04022485	-0.06323323	-0.027697224	0.04826064	0.09508601	0.08496799	-0.09230774	-0.10805551	-0.08764608	0.077458575
0.18803845	0.04837752	-0.12624405	-0.060514543	-0.09392345	0.22657683	0.10081583	0.027810328	0.15947	-0.11253528	-0.19118184	-0.12909728	0.23829187	0.087416776	0.088389985	-0.13730547
0.08101266	-0.027948156	-0.059611984	-0.069460355	-0.092339166	0.29937646	0.15581533	-0.02138828	0.20045152	0.0035147169	-0.16089368	-0.0887564	0.22694555	0.07157313	0.118443616	-0.03582484
0.28305092	0.12336852	-0.1852734	-0.15584815	-0.25719047	0.42780983	0.26457697	0.15093593	0.30339384	-0.16334075	-0.28494823	-0.19281751	0.35289878	0.25173268	0.1956195	-0.13542503
0.18536659	0.24095657	-0.1953289	-0.22592755	-0.20043457	0.009319614	0.2139274	0.17407873	0.11942423	-0.20557022	-0.089593045	-0.2375174	0.07215268	0.13503268	0.21828862	-0.20443767
-0.022063263	-0.012481923	0.03576612	-0.017741675	-0.031459097	0.039651994	-0.01508388	0.012606756	0.005513432	-0.0028114545	0.03522794	0.0016242351	0.01306534	-0.01930968	0.012654782	0.02028616
-0.055032086	-0.047808446	0.043230224	0.10457157	0.08351333	0.04612849	-0.0721407	-0.10710819	-0.06489479	0.043622743	0.033947878	0.074447215	0.032177225	-0.07031268	-0.04165071	0.04637948
0.030967612	0.05703297	-0.07077614	-0.08355689	-0.04543467	-0.057187352	-0.0057371953	0.04569301	0.024805801	-0.10156094	-0.01947803	0.0010188196	0.060048882	0.061571054	0.031234069	-0.052504364
0.0399268	-0.09385667	-0.11358916	-0.021613127	-0.048963565	0.33047834	0.04650339	-0.08705429	0.13166629	0.027745763	-0.13183744	-0.09469486	0.15244082	-0.019530466	0.018689299	0.016422473
-0.06812182	-0.03570946	0.06098328	0.04776293	0.06949012	-0.05856498	-0.08177791	-0.033712346	-0.0587401	0.04815805	0.063042745	0.052193154	-0.09351468	-0.10528301	-0.07093883	0.10113214
0.0042127543	0.009373876	-0.058498695	-0.0114170015	-0.04415499	0.14545976	-0.018887306	-0.03936336	0.05897744	-0.04255597	-0.0046030288	-0.06736525	0.006652022	0.048880517	0.010818646	0.015211486
